Location,Geo_ID,Total_Collisions,Cyclists_Collisions,Pedestrian_collisions,X,Y,Latitude,Longitude,ObjectId
ALBION RD @ HEATHERINGTON RD (0011316),11316,1,0,0,371119.7267,5026146.534,45.3721228567108,-75.6532959392141,4477
SMYTH RD @ SOUTH HAVEN PL/GENERAL HOSPITAL ENTRANCE W (0007242),7242,5,0,0,371120.7247,5029136.553,45.3990258512893,-75.6528814485595,4478
CEDARWOOD DR btwn WALKLEY RD & BAYCREST DR (__3ZA9YT),__3ZA9YT,4,0,0,371122.0136,5026636.58,45.3765319024829,-75.6532009386561,4479
ST. LAURENT BLVD btwn CLAREMONT DR & HEMLOCK RD (__3ZA8PB),__3ZA8PB,2,0,0,371123.209,5034836.604,45.4503122134631,-75.6520822365521,4480
UPLANDS DR @ AIRPORT PKWY RAMP 35 (0009397),9397,6,0,0,371123.7354,5021373.483,45.3291760544058,-75.6538849464238,4481
HUNT CLUB RD btwn RAMP & TRANSIT (__3ZA36M),__3ZA36M,1,0,0,371125.4846,5023766.23,45.3507051209808,-75.6535418807586,4482
LOLA ST @ QUEEN MARY ST (0007957),7957,1,0,0,371129.7236,5032044.584,45.4251902644927,-75.6523751856928,4483
KILBORN AVE btwn PROSPECT AVE & FEATHERSTON DR (__3ZA88L),__3ZA88L,1,0,0,371130.724,5027835.543,45.3873189118833,-75.6529286457861,4484
DONALD ST btwn LOLA ST & AVE. DU PERE CHARLEBOIS AVE (__3ZA81M),__3ZA81M,1,0,0,371137.2155,5032364.08,45.4280642399335,-75.6522364255199,4485
LOLA ST @ PRINCE ALBERT ST (0008260),8260,2,0,0,371137.7245,5031971.577,45.424532620357,-75.6522827860526,4486
BLAIR ST/CORONATION AVE @ NEIGHBORHOOD WAY (0006997),6997,1,1,0,371141.7167,5030372.562,45.410144977193,-75.6524470526133,4487
LEMOINE ST btwn LEVIS AVE & RICHELIEU AVE (__3ZBN7M),__3ZBN7M,1,0,0,371142.2129,5033227.088,45.4358287286159,-75.652056290354,4488
HERON RD @ BAYCREST DR (0007191),7191,3,0,0,371143.7293,5026979.545,45.379615723269,-75.6528776232484,4489
HEMLOCK RD @ ST. LAURENT BLVD (0007183),7183,10,1,0,371145.7089,5034781.598,45.4498151599621,-75.6518020340235,4490
AIRPORT PKWY btwn RAMP & RAMP (4) (__3ZA22T),__3ZA22T,4,0,0,371151.9837,5022441.265,45.3387809813411,-75.6533814616089,4491
"EGLISE, RUE DE L @ MONTREAL RD (0011441)",11441,3,0,0,371157.7102,5033633.587,45.4394847516115,-75.6518034367485,4492
TREMBLAY RD @ TRAIN STATION (0011360),11360,2,1,0,371168.45,5031284.46,45.4183473211372,-75.6519827582115,4493
PRESLAND RD @ LOLA ST (0007773),7773,3,1,0,371174.7182,5031862.576,45.4235483672415,-75.6518247900119,4494
BAYCREST DR btwn HERON RD & CEDARWOOD DR (__3ZA861),__3ZA861,2,0,0,371176.2181,5026880.547,45.3787218976046,-75.6524761379328,4495
ST. LAURENT BLVD btwn HEMLOCK RD & MEADOW PARK PL (__3ZA3UG),__3ZA3UG,1,0,0,371178.2096,5034703.102,45.4491058041202,-75.6513971656969,4496
HIGHWAY 417 @ HWY 417 VANIER IC117R61 (0002678),2678,1,0,0,371185.7215,5031378.569,45.4191924354565,-75.6517494180939,4497
BANK ST btwn SOUTHKEYS SC & CAHILL DR/DAZE ST (__3ZA37TB),__3ZA37TB,4,0,0,371190.684,5024423.233,45.3566104551749,-75.6526216626502,4498
CEDARWOOD DR @ WALKLEY RD (0002235),2235,5,0,1,371194.7286,5026455.524,45.3748959382965,-75.6522969580305,4499
HUNT CLUB RD @ MAC ST (0006898),6898,2,0,0,371197.731,5023807.508,45.3510696910684,-75.6526144175106,4500
BLASDELL AVE @ MAFEKING AVE (0007783),7783,1,0,0,371211.7119,5035269.605,45.4541997446679,-75.6508924207368,4501
DAZE ST btwn HUNT CLUB RD & 200 W OF BANK ST (__3ZAZYCB),__3ZAZYCB,2,0,0,371219.4595,5023996.956,45.3527722265503,-75.6523116952055,4502
THAD JOHNSON PRIV btwn ALERT RD & END (__3ZA1AU),__3ZA1AU,1,0,0,371229.6447,5021087.951,45.3265969004534,-75.6525722849554,4503
BAYCREST DR @ CEDARWOOD DR (0006999),6999,1,0,1,371229.7263,5026789.536,45.3778979420631,-75.6518052384544,4504
PRINCE ALBERT ST btwn LOLA ST & NAUGHTON ST (__3ZA8JZ),__3ZA8JZ,2,0,0,371239.561,5031985.098,45.4246446114479,-75.6509797566159,4505
BLASDELL AVE btwn MAFEKING AVE & ALVIN RD (__3ZA85X),__3ZA85X,2,0,0,371242.2079,5035281.607,45.4543048339333,-75.6505009355301,4506
STATION BLVD btwn BLAIR ST & ACTON ST (__3ZA94G),__3ZA94G,3,0,0,371242.5476,5030109.619,45.4077695586,-75.6511944613268,4507
DONALD ST btwn AVE. DU PERE CHARLEBOIS AVE & BRANT ST (__3ZA81N),__3ZA81N,1,0,0,371245.7159,5032375.58,45.4281574127294,-75.6508484345192,4508
BRANT ST @ MCARTHUR AVE (0004649),4649,1,0,0,371262.7195,5032805.577,45.4320247189438,-75.6505731236249,4509
COVENTRY RD @ LOLA ST (0007175),7175,4,0,0,371263.7176,5031614.572,45.4213084842233,-75.6507210881999,4510
KILBORN AVE @ FEATHERSTON DR/ROSEGLEN PRIV (0008972),8972,3,1,1,371263.7258,5027849.529,45.3874321445214,-75.6512284604175,4511
AIRPORT PKWY/ALERT/UPLANDS/LESTER/RAMP62 btwn LESTER RD & AIRPORT PKWY (__3ZAY9A),__3ZAY9A,1,0,0,371286.9552,5021488.15,45.3301923521819,-75.6517875229577,4512
AIRPORT PKWY btwn RAMP & RAMP (3) (__3ZA22C),__3ZA22C,1,0,0,371288.231,5021598.996,45.3311895920567,-75.6517563602524,4513
BAYCREST DR btwn CEDARWOOD DR & SANDALWOOD DR (__3ZA9YY),__3ZA9YY,4,0,0,371291.637,5026747.129,45.377510506559,-75.6510205414903,4514
HUNT CLUB RD @ BRIDLE PATH DR/DAZE ST (0008214),8214,24,1,0,371291.7289,5023864.504,45.3515736170709,-75.6514072591965,4515
MORGAN ST btwn LAPOINTE ST & COTE ST (__3ZA8S3),__3ZA8S3,1,0,0,371294.214,5033222.088,45.4357693028634,-75.6501143997231,4516
AIRPORT PKWY @ UPLANDS DR RAMP 62 (0004115),4115,1,0,0,371297.7254,5021622.497,45.331400147749,-75.6516320888179,4517
HERON RD btwn BAYCREST DR & SANDALWOOD DR (__3ZA3AF),__3ZA3AF,1,0,0,371298.0075,5026998.089,45.3797679490575,-75.6509054127761,4518
COLEFORD PL @ ST. LAURENT BLVD (0002167),2167,1,1,0,371298.7069,5034412.602,45.4464805685833,-75.6498961209888,4519
ALERT RD/AIRPORT PKWY/UPLANDS DR RAMP 62 @ LES (0003652),3652,7,0,0,371306.7078,5021353.781,45.328981466439,-75.651553607259,4520
BANK ST @ CAHILL DR/DAZE ST (0012178),12178,16,0,0,371306.815,5024316.728,45.3556411522969,-75.6511539149543,4521
BRANT ST btwn FULLERTON AVE & DONALD ST (__3ZA81P),__3ZA81P,1,0,0,371307.2159,5032427.581,45.4286194494467,-75.6500555518585,4522
BRIDLE PATH DR btwn HUNT CLUB RD & BRIDLE PATH DR (__3ZA1Y2),__3ZA1Y2,1,0,0,371308.1138,5023831.7,45.3512769034294,-75.6512025841437,4523
MILLSTREAM WAY btwn CROSSCUT TER & PALINGS PRIV (__5I7L7U),__5I7L7U,1,0,0,371324.7174,5023626.912,45.3494327112344,-75.6510182569509,4524
DONNELLY DR btwn FAIRMILE RD & FAIRMILE RD (__3ZA39G),__3ZA39G,1,0,0,371329.2004,4992347.728,45.0679849655735,-75.6551381890098,4525
ST. LAURENT BLVD/DUNBARTON CRT @ BRITTANY DR (0007139),7139,3,1,0,371331.7167,5034336.595,45.4457935523097,-75.6494844559288,4526
NAUGHTON ST @ QUEEN MARY ST (0008556),8556,3,0,0,371333.7211,5032067.586,45.4253778526241,-75.6497654912978,4527
ROCKCLIFFE PKWY/AVIATION PKWY WB ON RAMP @ AVI (0002201),2201,3,0,0,371337.7132,5035660.613,45.4577058573174,-75.6492287041015,4528
"MONTREAL RD btwn EGLISE, RUE DE L & ST. LAURENT BLVD (__3ZA3ML)",__3ZA3ML,7,0,0,371351.6883,5033725.638,45.4402945461442,-75.649311800424,4529
FOURTH LINE RD btwn DILWORTH RD & DONNELLY DR (__3ZA30I),__3ZA30I,2,0,0,371357.4211,4993952.382,45.0824211931871,-75.654566962839,4530
DONALD ST @ PAUL EMILE LAMARCHE (0008517),8517,1,1,0,371360.7159,5032388.58,45.4282634464508,-75.6493771830652,4531
HIGHWAY 416 btwn HWY416 IC42 RAMP34 & HWY416 IC42 RAMP43 (__3ZA1NA),__3ZA1NA,3,0,0,371365.8111,4995345.01,45.0949514160598,-75.6542754902882,4532
RIDEAU RD btwn LIMEBANK RD & DOWNEY RD (__3ZA6L6),__3ZA6L6,2,0,0,371367.6008,5014304.45,45.2655474562779,-75.6517231700737,4533
EARL ARMSTRONG RD btwn LIMEBANK RD & BOWESVILLE RD (__3ZA6LB),__3ZA6LB,1,0,0,371373.5333,5016683.303,45.2869513400176,-75.6513285642174,4534
AVE. PAUL EMILE LAMARCHE AVE btwn AVE. VINCENT MASSEY AVE & AVE. MONSE (__3ZA8LN),__3ZA8LN,1,0,0,371374.1574,5032259.812,45.4271035698898,-75.6492228307308,4535
CORONATION AVE btwn NEIGHBORHOOD WAY & CHOMLEY CRES (__3ZBOUX),__3ZBOUX,2,0,0,371380.9346,5030430.859,45.4106467923893,-75.6493833728257,4536
INDUSTRIAL AVE btwn NEIGHBORHOOD WAY & TRAINYARDS DR (__6N4VKM),__6N4VKM,2,0,0,371389.1865,5030554.108,45.4117549502768,-75.6492613112669,4537
COVENTRY RD btwn LOLA ST & BELFAST RD (__3ZA3ME),__3ZA3ME,1,0,0,371393.8311,5031626.961,45.4214075817176,-75.649056996724,4538
DUNBARTON CRT - MONTREAL RD @ PXO ST. LAURENT BLVD (2000019),2000019,1,0,0,371413.1212,5034131.267,45.4439383551637,-75.6484717247812,4539
RAILMARKET PRIV @ TERMINAL AVE (0013522),13522,3,1,0,371419.58,5030901.18,45.4148748649248,-75.6488261368439,4540
BANK ST @ ST. BERNARD ST (0012406),12406,3,0,0,373004.7398,5023708.499,45.3500054325425,-75.629569183993,4541
QUEEN MARY ST @ VANIER PKWY (0007648),7648,15,0,0,370363.7105,5031957.585,45.4244797008857,-75.662174556562,4542
ALESTHER ST btwn DONALD ST & WOLFFDALE CRES (__3ZA8HF),__3ZA8HF,1,0,0,372009.7185,5032416.079,45.4284488062238,-75.6410803356531,4543
GIBFORD DR btwn HUNT CLUB RD & GIBFORD DR (__3ZAZ07),__3ZAZ07,1,0,0,369978.0691,5022973.964,45.3436841052912,-75.6682882528549,4544
AVIATION PKWY NB @ LA CITE PRIV (0009078),9078,3,0,0,372501.5016,5033247.82,45.4358849780124,-75.6346818544689,4545
MONTREAL RD btwn OLMSTEAD ST & Continuation of MONTREAL RD (__3ZA3L2),__3ZA3L2,2,0,1,370364.3906,5033230.724,45.4359348092652,-75.66199635674,4546
MONTREAL RD btwn CUMMINGS AVE & THOMSON ST (__3ZBN9W),__3ZBN9W,1,0,0,372025.714,5034049.093,45.4431403502687,-75.6406529420372,4547
CANTERBURY AVE btwn ARCH ST & PLESSER ST (__3ZBOZD),__3ZBOZD,1,0,0,373007.4571,5028061.417,45.3891709855312,-75.628933501457,4548
"MCARTHUR AVE btwn EGLISE, RUE DE L & MAY ST (__3ZA3XI)",__3ZA3XI,2,0,0,371560.2049,5032837.68,45.4322852315564,-75.6467671815749,4549
PLEASANT PARK RD @ ALTA VISTA DR (0008005),8005,3,0,0,370365.7231,5028467.548,45.3930774986042,-75.6626130026563,4550
SMYTH RD btwn GENERAL HOSPITAL & LYNDA LANE (__3ZA3ONB),__3ZA3ONB,1,0,0,371564.2236,5029186.553,45.3994335798045,-75.6472104718008,4551
MCCARTHY RD @ ANNAPOLIS CIRC (0012062),12062,1,0,0,369980.2791,5023788.547,45.3510132952259,-75.6681527018745,4552
HIGHWAY 417 btwn HWY417 IC115 RAMP35 & HIGHWAY 417 (__3ZA2US),__3ZA2US,1,0,0,372510.7303,5031506.813,45.4202193373402,-75.634803276675,4553
FAIRLEA CRES btwn HEATHERINGTON RD & GORE PRIV (__3ZBORS),__3ZBORS,3,0,1,372032.2804,5026788.742,45.3778142465515,-75.6415592435428,4554
VILLENEUVE PRIV btwn BEAULIEU PL & BEAUPARC PRIV (__54PN1M),__54PN1M,1,0,0,373009.4547,5032003.421,45.4246391298608,-75.6283626371008,4555
ALBION RD btwn DES MESANGES DR & FORGE ST (__3ZA9W0),__3ZA9W0,1,0,0,372032.7329,5023916.013,45.351966428507,-75.6419443406612,4556
ALTA VISTA DR @ KILBORN AVE (0008082),8082,4,0,0,370365.7231,5027751.539,45.3866351024927,-75.6627081346404,4557
SMYTH RD @ RIVERSIDE HOSPITAL (0009069),9069,2,0,0,369987.88,5029120.14,45.3989845665647,-75.6673519602319,4558
EQUUS WAY btwn EQUUS WAY & EQUUS WAY (1) (__3ZA1GY),__3ZA1GY,1,0,0,371567.8406,5023629.474,45.3494326599296,-75.6479155415049,4559
JOSEPH CYR ST @ CYRVILLE RD (0004157),4157,1,0,0,372513.7173,5031980.567,45.4244816641451,-75.6346999957249,4560
HOCHELAGA ST @ GULF PL (0008963),8963,1,0,0,373012.7241,5034366.588,45.4459013920384,-75.6279934277335,4561
PRINCE ALBERT ST btwn BERNARD ST & ALESTHER ST (__3ZA8H6),__3ZA8H6,1,0,0,372036.2195,5032071.576,45.4253465805721,-75.6407887288715,4562
ALTA VISTA DR @ EDGE HILL PL (0006849),6849,1,0,0,370371.7196,5026294.528,45.3735248479772,-75.6628250689912,4563
AIRPORT PARKWAY PRIV btwn Continuation of AIRPORT PARKWAY PRIV & TRACK (__4B3IY6),__4B3IY6,2,0,0,369993.3996,5020891.018,45.3249408585832,-75.6683670238915,4564
JOHNSTON RD @ TAPIOLA CRES W (0007068),7068,2,0,0,371570.7365,5025266.519,45.3641619660645,-75.6476574704521,4565
LEBOUTILLIER AVE @ MONTREAL RD (0013729),13729,1,0,1,372514.31,5034284.1,45.4452076677788,-75.6343755892656,4566
TRIOLE ST btwn BELFAST RD & END (__3ZA79Y),__3ZA79Y,1,0,0,373016.3297,5030537.707,45.411450665765,-75.6284777059882,4567
WALKLEY RD btwn 152 E OF HEATHERINGTON RD & HOLLY LANE (__3ZA2LVB),__3ZA2LVB,4,0,0,372040.0228,5026952.029,45.3792826971856,-75.6414381617811,4568
VANIER PKWY SB btwn QUEEN MARY ST & PRESLAND RD (__3ZA4S5A),__3ZA4S5A,2,0,2,370374.0184,5031850.425,45.4235145527796,-75.6620571132317,4569
HERON RD btwn EVANS BLVD & ALTA VISTA DR (__3ZA3AE),__3ZA3AE,1,0,0,370377.7215,5026893.536,45.3789139617567,-75.6626689047065,4570
ALTA VISTA DR @ CRESTVIEW RD (0007569),7569,1,0,0,370379.7205,5028802.551,45.3960904238959,-75.6623897205389,4571
AIRPORT PKWY btwn AIRPORT PKWY/HUNT CLUB RAMP 42 & WALKLEY RD NB RAMP (__3ZAZP9),__3ZAZP9,5,0,0,370381.9711,5024701.934,45.3591942305605,-75.6629055892829,4572
GRASMERE CRES btwn EDGE HILL PL & ERIE AVE (__3ZA0TY),__3ZA0TY,1,0,0,370383.699,5026426.898,45.3747147487285,-75.662654563077,4573
ALTA VISTA DR btwn SMYTH RD & VALOUR DR (__4O00NK),__4O00NK,1,0,0,370385.2076,5029335.42,45.4008844692962,-75.6622487922902,4574
RIVERSIDE DR @ SAN REMO PRIV (0011379),11379,8,0,1,370385.9397,5030402.195,45.410482837494,-75.6620975440563,4575
ALTA VISTA DR btwn MOUNTBATTEN AVE & SUMMIT AVE (__3ZA8GW),__3ZA8GW,1,0,0,370391.252,5028295.757,45.3915293939703,-75.6623098264535,4576
BANK ST btwn SURREY AVE & NOTTING HILL AVE (__3ZA4TV),__3ZA4TV,2,0,0,370395.2985,5025776.539,45.3688619439624,-75.662592847872,4577
LAROUCHE ST btwn MCARTHUR AVE & STEVENS AVE (__3ZA822),__3ZA822,1,0,0,370402.7121,5032610.584,45.4303514583181,-75.6615892361515,4578
ALTA VISTA DR @ SUMMIT AVE (0007951),7951,2,0,0,370403.7148,5028243.547,45.3910584596344,-75.6621576179152,4579
ALTA VISTA DR @ RANDALL AVE (0008072),8072,2,1,0,370408.7216,5027366.542,45.3831670065569,-75.6622102638403,4580
BANK ST @ NOTTING HILL AVE (0011312),11312,1,0,0,370409.8763,5025743.845,45.3685664093054,-75.6624111057308,4581
DOWNPATRICK RD @ SHANEGAL CRES S (0009626),9626,1,0,0,370416.7307,5022920.513,45.3431622725299,-75.662698353121,4582
ALTA VISTA DR btwn RANDALL AVE & PALEN AVE (__3ZBOUH),__3ZBOUH,1,0,0,370418.3655,5027324.823,45.3827907300388,-75.6620926748336,4583
DOWNPATRICK RD btwn SHANEGAL CRES & COTTER'S CRES (2) (__3ZA9ZS),__3ZA9ZS,1,0,0,370418.726,5022955.005,45.3434724352633,-75.6626683195763,4584
MARIER AVE @ MONTREAL RD (0009346),9346,5,1,0,370419.7083,5033261.591,45.4362073481847,-75.6612852817012,4585
WALKLEY RD btwn BANK ST & BANFF AVE (__3ZA375),__3ZA375,4,0,0,370420.7019,5025995.778,45.3708322077772,-75.6622394532613,4586
BANK ST btwn NOTTING HILL AVE & VANCOUVER AVE (__3ZA4TU),__3ZA4TU,1,0,0,370425.5595,5025713.804,45.3682946417011,-75.6622149028844,4587
DOWNPATRICK RD btwn SHANEGAL CRES & COTTER'S CRES (1) (__3ZA9WK),__3ZA9WK,1,0,0,370425.9462,5023043.64,45.3442692726838,-75.6625644368426,4588
AIRPORT PKWY PRIV WB @ AIRPORT PKWY PRIV RAMP (0013153),13153,1,0,0,370430.95,5020753.81,45.3236655204604,-75.662804238963,4589
ALTA VISTA DR @ SMYTH RD (0011353),11353,20,0,0,370432.7159,5029081.558,45.3985958609665,-75.6616757925331,4590
DONNELLY DR @ MCCORDICK RD (0003675),3675,1,0,0,370435.6936,4991830.221,45.0634117222797,-75.6665513941451,4591
ALTA VISTA DR @ VALOUR DR (0012073),12073,1,0,0,370439.7188,5029581.556,45.4030939999216,-75.6615198091998,4592
BRADLEY AVE @ MONTFORT ST (0010044),10044,1,0,0,370442.7046,5033559.59,45.4388864558206,-75.6609516481881,4593
MONTREAL RD btwn MARIER AVE & BEGIN ST (__3ZA3L4),__3ZA3L4,2,0,0,370444.462,5033275.159,45.4363271037415,-75.6609671184928,4594
RIVER RD btwn ROYAL PALM CRES & RIDEAU FOREST DR (__3ZA381),__3ZA381,1,0,0,370451.8376,5009240.087,45.2200649877547,-75.6640601463182,4595
ALTA VISTA DR btwn PALEN AVE & WESMAR DR (__3ZBOUL),__3ZBOUL,4,0,0,370452.4671,5027137.054,45.3810980538369,-75.6616822350489,4596
BANK ST btwn VANCOUVER AVE & FOXBAR AVE (__3ZA4TT),__3ZA4TT,3,0,0,370458.508,5025652.322,45.3677383605245,-75.6618024939006,4597
ALTA VISTA DR @ AYERS AVE (0006848),6848,1,0,0,370458.7146,5026381.527,45.3742994904359,-75.661702929929,4598
BEGIN ST @ MONTREAL RD (0009347),9347,3,0,0,370466.7073,5033287.594,45.4364368997322,-75.6606811627357,4599
ALTA VISTA DR @ HOSPITAL LINK RD (0017360),17360,1,0,0,370468.3602,5029650.872,45.4037149928906,-75.6611447534794,4600
BANK ST @ FOXBAR AVE (0011299),11299,2,0,0,370475.7722,5025620.883,45.3674538649791,-75.6615863018264,4601
OLMSTEAD ST btwn GLADU ST & MCARTHUR AVE (__3ZA7BO),__3ZA7BO,2,0,0,370479.8336,5032758.031,45.4316708856213,-75.6605840532421,4602
SURREY AVE btwn BANK ST & BANFF AVE (__3ZA0SU),__3ZA0SU,1,0,0,370479.8867,5025865.268,45.3696523769444,-75.6615012917602,4603
MCARTHUR AVE @ OLMSTEAD ST (0009808),9808,2,0,0,370482.709,5032723.589,45.4313607210517,-75.660551902698,4604
MONTREAL RD btwn BEGIN ST & PARK ST (__3ZA3L5),__3ZA3L5,4,0,0,370491.462,5033301.659,45.4365611252801,-75.6603629178738,4605
BANK ST btwn FOXBAR AVE & ST. PAUL AVE (__3ZA4TS),__3ZA4TS,3,0,0,370491.94,5025590.595,45.3671798281157,-75.6613839538776,4606
HERON RD @ ALTA VISTA DR (0007188),7188,11,0,0,370492.7224,5026902.537,45.3789841762358,-75.6611994728216,4607
DOWNPATRICK RD btwn COTTER'S CRES & WYMAN PL (__3ZA9WN),__3ZA9WN,3,0,0,370499.9658,5023149.262,45.3452127005482,-75.6616059647663,4608
BANFF AVE @ WALKLEY RD (0006813),6813,2,0,0,370503.7257,5026043.534,45.3712541218392,-75.6611732743781,4609
HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD (0006931),6931,18,0,0,370507.7344,5023400.509,45.3474726212569,-75.6614734629724,4610
L'ALLEMAND ST btwn PARK ST & MONTREAL RD (__3ZA8U8),__3ZA8U8,1,0,0,370508.286,5033419.328,45.4376182791017,-75.6601321978408,4611
SHAKESPEARE ST btwn BRADLEY AVE & STE. ANNE ST (__3ZA8WF),__3ZA8WF,1,0,0,370509.7101,5033639.593,45.4395999936601,-75.6600845925282,4612
NOTTING HILL AVE btwn BANK ST & BANFF AVE (__3ZA0SP),__3ZA0SP,1,0,0,370511.1729,5025801.726,45.3690777139449,-75.6611103733103,4613
ABBEY RD btwn BALFOUR AVE & ALTA VISTA DR (__3ZA94U),__3ZA94U,1,0,0,370511.8442,5029990.896,45.4067703182795,-75.6605440294795,4614
LEITRIM RD btwn LIMEBANK RD & HIGH RD (__3ZBOEL),__3ZBOEL,3,0,0,370515.6752,5018575.662,45.3040591294944,-75.6620124966125,4615
DOWNPATRICK RD btwn MCCARTHY RD & DOWNPATRICK RD (__3ZA2PY),__3ZA2PY,1,0,0,370520.636,5023367.564,45.3471749828896,-75.6613132152372,4616
ALTA VISTA DR btwn AYERS AVE & RIDGEMONT AVE (__3ZBORT),__3ZBORT,3,0,1,370524.3744,5026518.86,45.3755290115382,-75.6608464329006,4617
BANK ST btwn ST. PAUL AVE & KITCHENER AVE (__3ZA4TR),__3ZA4TR,4,0,0,370524.4896,5025530.14,45.3666328219689,-75.6609765161257,4618
LIMEBANK RD btwn EARL ARMSTRONG RD & RIDEAU RD (__3ZA6L5),__3ZA6L5,1,0,0,370525.1967,5014992.172,45.2718146877812,-75.6623658251872,4619
WALKLEY RD btwn BANFF AVE & AYERS AVE (__3ZA1RR),__3ZA1RR,3,0,0,370528.5896,5026058.275,45.3713844249799,-75.6608539145032,4620
BEGIN ST @ LEVIS AVE (0009987),9987,1,1,0,370529.7162,5033181.593,45.4354772283437,-75.6598900548981,4621
ROGER STEVENS DR btwn SECOND LINE RD S & DORACK DR (__3ZA39U),__3ZA39U,1,0,0,370531.9258,5001857.453,45.1536288004015,-75.6640134636041,4622
LAJOIE ST @ MONTREAL RD (0009795),9795,2,0,0,370534.7146,5033326.587,45.4367813517142,-75.6598068147131,4623
VANIER PKWY SB btwn PRESLAND RD & COVENTRY RD (__3ZA4S5B),__3ZA4S5B,3,0,0,370539.5496,5031672.708,45.4218999919938,-75.6599658035476,4624
KITCHENER AVE @ BANK ST (0011963),11963,7,0,0,370540.8761,5025499.972,45.3663598432375,-75.6607713664822,4625
PERRIER AVE btwn LAVERGNE ST & DUFORD ST (__3ZA8AA),__3ZA8AA,1,0,0,370552.6367,5034013.156,45.442957112712,-75.6594860458324,4626
MONTREAL RD btwn LAJOIE ST & L'ALLEMAND ST (__3ZA3L7),__3ZA3L7,3,0,0,370554.007,5033338.273,45.4368846832792,-75.6595586931886,4627
FAIRCREST RD btwn ALTA VISTA DR & FAIRBANKS AVE (__3ZA9LB),__3ZA9LB,1,0,0,370554.7195,5028985.052,45.3977160884066,-75.6601304781283,4628
VANIER PKWY NB btwn PRESLAND RD & COVENTRY RD (__3ZA4TMB),__3ZA4TMB,2,0,0,370561.8154,5031677.992,45.4219454425738,-75.6596806117727,4629
ST. DENIS ST @ STE. ANNE ST (0010052),10052,1,0,0,370569.7123,5033785.592,45.4409079864239,-75.6592982048111,4630
L'ALLEMAND ST @ MONTREAL RD (0009796),9796,1,0,0,370571.7084,5033348.589,45.4369758372935,-75.659331087169,4631
DALE AVE btwn CALEDON ST & END (__3ZA97T),__3ZA97T,1,0,0,370572.7176,5030250.063,45.4090964847305,-75.6597318922417,4632
RIVERSIDE DR NB btwn SAN REMO PRIV & INDUSTRIAL AVE (__3ZAZ0A),__3ZAZ0A,4,0,0,370574.5002,5030438.596,45.4107926632784,-75.6596839658431,4633
HIGHWAY 417 btwn HWY417 IC117 RAMP36 & HWY417 IC117 RAMP26 (__3ZAZE0),__3ZAZE0,4,0,0,370590.536,5031166.486,45.4173404198429,-75.6593819537354,4634
ALTA VISTA DR btwn CLUNY ST & ABBEY RD (__3ZA94W),__3ZA94W,1,0,0,370590.7181,5029939.56,45.4063010075554,-75.6595433899039,4635
BANK ST @ HERON RD (0002155),2155,30,1,1,369995.72,5026851.542,45.3785717644164,-75.6675515278928,4636
HUNTER'S POINT CRES btwn FOX HOLLOW CRES & FARRIERS LANE (__3ZA9WX),__3ZA9WX,2,0,0,371576.548,5023357.282,45.3469827348704,-75.6478411828873,4637
ST. LAURENT BLVD btwn HWY417 IC115 RAMP26 & HWY417 IC115 RAMP51 (__3ZAZEC),__3ZAZEC,3,0,0,372515.9155,5031447.199,45.4196824564955,-75.6347452218641,4638
WALKLEY RD btwn CONROY RD & HARDING RD (__3ZA2EJ),__3ZA2EJ,4,0,0,373025.9864,5027536.461,45.3844458513188,-75.6287694602506,4639
FEATHERSTON DR btwn VIRGINIA DR & ATWATER ST (__3ZA9QW),__3ZA9QW,1,0,0,372042.8086,5027399.214,45.3833060264106,-75.6413416878346,4640
MONTREAL RD btwn PALACE ST & VANIER PKWY (__3ZA3LL),__3ZA3LL,8,0,1,370004.9938,5033026.968,45.4341351042243,-75.6666164418112,4641
GOSSET ST @ KENASTON ST (0009523),9523,1,0,0,373029.7322,5031146.577,45.4169276838795,-75.6282222061216,4642
INVERKIP AVE btwn PENNARD WAY & PENNARD WAY (__4LVMI8),__4LVMI8,1,0,0,372516.8339,5025709.288,45.3680550764515,-75.6355210275365,4643
FAIRLEA CRES @ GORE PRIV (0006832),6832,2,0,0,372051.729,5026554.524,45.3757049759817,-75.6413428437834,4644
HIGHWAY 416 btwn HWY416 IC42 RAMP42 & HWY416 IC42 RAMP24 (__3ZAZJ5),__3ZAZJ5,5,0,0,371577.2281,4994968.725,45.0915456481085,-75.6516398466565,4645
DEAN MARTIN CRES btwn PAUL ANKA DR & GIBFORD DR (__3ZAZ09),__3ZAZ09,1,0,0,370008.4695,5022870.66,45.3427517781894,-75.6679139836554,4646
OSGOODE MAIN ST @ RIVER RD (0001701),1701,2,0,0,373031.7035,4999619.303,45.1332528759839,-75.6325300682065,4647
HWY 417 ST.LAURE IC115R51 @ ST. LAURENT BLVD (0002712),2712,13,0,0,372530.7171,5031410.562,45.419351381062,-75.6345611492202,4648
OGILVIE RD btwn CYRVILLE RD & MURDOCK GT (__3ZA13S),__3ZA13S,1,0,0,372537.2215,5032055.075,45.42514977615,-75.634389428673,4649
LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP (0012538),12538,6,0,0,372541.7204,5031688.569,45.4218516926846,-75.6343823445207,4650
CANTERBURY AVE/HAIG DR @ KILBORN AVE (0007791),7791,1,1,0,372541.7286,5028108.544,45.3896402158535,-75.63487409217,4651
